,population,gdp,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,electricity_generation,energy_cons_change_twh,gas_electricity,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,nuclear_consumption,nuclear_electricity,oil_electricity,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,primary_energy_consumption,solar_electricity,wind_electricity,pec_copy
68,6813016.0,35925064908.8,546.94,-19.370399999999997,0.0,0.0,0.0,1237.4,2.2783965426925095,361.13,1.864643352725553e+17,0.0,0.0,0.0,100.54677366771162,0.0,13.12,35.3628,1.6707999999999998,869.6225999999999,9.74323448275862,2093.969895697928,38.51,16.11,47.719
69,6917471.0,78162869862.4,546.94,-14.1398,0.0,0.0,0.0,1237.4,5.383269457590098,361.13,1.8646433527255523e+17,0.0,0.0,0.0,36.913882758620694,0.0,13.12,7.3862000000000005,1.4175999999999997,3213.2349999999997,24.201275,2303.159254621309,38.51,16.11,522.7906
70,7023527.0,41155471769.6,546.94,-1.0066,0.0,0.0,0.0,1237.4,-13.181953891940864,361.13,1.8646433527255526e+17,0.0,0.0,0.0,658.7182337706275,0.0,13.12,13.944399999999998,-23.979599999999998,43282.8962,1882.5924938271605,2384.047258938154,38.51,16.11,6497.8838000000005
71,7131209.0,85375567257.6,546.94,-17.938399999999998,0.0,0.0,0.0,1237.4,10.191908695652172,361.13,1.8646433527255526e+17,0.0,0.0,0.0,149.9996068965517,0.0,13.12,-0.07399999999999966,1.1221999999999999,962.8234,13.364799999999999,1973.2239518457013,38.51,16.11,1985.4286
72,7240542.0,98271029248.0,546.94,-7.094200000000001,0.0,0.0,0.0,1237.4,1.485246605141727,361.13,1.8646433527255526e+17,0.0,0.0,0.0,37.31703965517242,0.0,13.12,6.6014,3.6442,2897.6836000000003,27.442200000000003,2161.1897527506394,38.51,16.11,163.0806
73,7356890.0,121945370624.0,546.94,15.1876,0.041,5.533,0.041,1237.4,11.273462203687448,361.13,1.8646433527255526e+17,0.0,0.0,0.0,36.92365101258895,0.0,13.12,34.751,1.3519999999999999,1105.2207999999998,14.533200000000003,2260.8780251477897,38.51,16.11,129.5736
74,7480464.0,9421400064.0,546.94,180.0,0.073,15.236,0.114,1237.4,-0.3618696359137502,361.13,-5.979799999999999,0.0,0.0,0.0,0.0,0.0,13.12,-4.3636,3.2052,2671.5812,26.637400000000003,2088.373826685184,38.51,16.11,53.0914
75,7571542.0,9692279808.0,546.94,7.143,0.008,16.128,0.122,1237.4,0.7192031537916371,361.13,-4.220599999999999,0.0,0.0,0.0,106.78803902439024,0.0,13.12,-1.5456000000000003,-6.7501999999999995,28978.8626,56.0192,2142.486988653841,38.51,16.11,8.6994
76,7667534.0,10017325056.0,546.94,13.333,0.016,18.05,0.138,1237.4,2.04589897148434,361.13,33.3722,0.0,0.0,0.0,0.7753017241379311,0.0,13.12,40.9546,1.6018000000000001,18146.720999999998,17.173,2674.4866355542313,38.51,16.11,162.89419999999998
77,7764549.0,10630519808.0,546.94,-5.882,-0.008,16.776,0.13,1237.4,403.8296925373134,361.13,3.6099999999999994,0.0,0.0,0.0,262.3374454487935,0.0,13.12,8.1408,0.0,0.0,0.0,2632.7377673322376,38.51,16.11,9505.7492
78,7864289.0,10866360320.0,546.94,-6.25,-0.008,15.528,0.122,1237.4,0.7219884057971016,361.13,17.2898,0.0,0.0,0.0,9.740182167774543,0.0,13.12,-1.2364000000000004,-3.5588,198455.7376,55.0634,2597.3944184883608,38.51,16.11,22.101399999999998
79,7971933.0,11078185984.0,546.94,53.333,0.065,23.488,0.187,1237.4,-0.830641062907965,361.13,-20.6412,0.0,0.0,0.0,1.2407870967741936,0.0,13.12,-2.8798000000000004,-2.3836,7407.447999999999,11.687279545454546,3066.7347578574877,38.51,16.11,2150.8642000000004
